name	description	datasheet
MAX6070BAUT33V+T	Low-Noise, High-Precision Series Voltage Reference, 3.3V, ±0.08% initial accuracy, SOT-23-6	https://www.analog.com/media/en/technical-documentation/data-sheets/MAX6070-MAX6071.pdf
MAX6070BAUT41+T	Low-Noise, High-Precision Series Voltage Reference, 4.096V, ±0.08% initial accuracy, SOT-23-6	https://www.analog.com/media/en/technical-documentation/data-sheets/MAX6070-MAX6071.pdf
MAX6070BAUT41V+T	Low-Noise, High-Precision Series Voltage Reference, 4.096V, ±0.08% initial accuracy, SOT-23-6	https://www.analog.com/media/en/technical-documentation/data-sheets/MAX6070-MAX6071.pdf
MAX6070BAUT50+T	Low-Noise, High-Precision Series Voltage Reference, 5V, ±0.08% initial accuracy, SOT-23-6	https://www.analog.com/media/en/technical-documentation/data-sheets/MAX6070-MAX6071.pdf
MAX6070BAUT50V+T	Low-Noise, High-Precision Series Voltage Reference, 5V, ±0.08% initial accuracy, SOT-23-6	https://www.analog.com/media/en/technical-documentation/data-sheets/MAX6070-MAX6071.pdf
MAX6070DAUT12V+T	Low-Noise, High-Precision Series Voltage Reference, 1.25V, ±0.2% initial accuracy, SOT-23-6	https://www.analog.com/media/en/technical-documentation/data-sheets/MAX6070-MAX6071.pdf
MAX6070DAUT25V+T	Low-Noise, High-Precision Series Voltage Reference, 2.5V, ±0.2% initial accuracy, SOT-23-6	https://www.analog.com/media/en/technical-documentation/data-sheets/MAX6070-MAX6071.pdf
MAX6070DAUT30V+T	Low-Noise, High-Precision Series Voltage Reference, 3V, ±0.2% initial accuracy, SOT-23-6	https://www.analog.com/media/en/technical-documentation/data-sheets/MAX6070-MAX6071.pdf
MAX6070DAUT41V+T	Low-Noise, High-Precision Series Voltage Reference, 4.096V, ±0.2% initial accuracy, SOT-23-6	https://www.analog.com/media/en/technical-documentation/data-sheets/MAX6070-MAX6071.pdf
MAX6071AAUT18+T	Low-Noise, High-Precision Series Voltage Reference, 1.8V, ±0.04% initial accuracy, SOT-23-6	https://www.analog.com/media/en/technical-documentation/data-sheets/MAX6070-MAX6071.pdf
MAX6071AAUT21+T	Low-Noise, High-Precision Series Voltage Reference, 2.048V, ±0.04% initial accuracy, SOT-23-6	https://www.analog.com/media/en/technical-documentation/data-sheets/MAX6070-MAX6071.pdf
MAX6071AAUT25+T	Low-Noise, High-Precision Series Voltage Reference, 2.5V, ±0.04% initial accuracy, SOT-23-6	https://www.analog.com/media/en/technical-documentation/data-sheets/MAX6070-MAX6071.pdf
MAX6071AAUT30+T	Low-Noise, High-Precision Series Voltage Reference, 3V, ±0.04% initial accuracy, SOT-23-6	https://www.analog.com/media/en/technical-documentation/data-sheets/MAX6070-MAX6071.pdf
MAX6071AAUT30V+T	Low-Noise, High-Precision Series Voltage Reference, 3V, ±0.04% initial accuracy, SOT-23-6	https://www.analog.com/media/en/technical-documentation/data-sheets/MAX6070-MAX6071.pdf
MAX6071AAUT33+T	Low-Noise, High-Precision Series Voltage Reference, 3.3V, ±0.04% initial accuracy, SOT-23-6	https://www.analog.com/media/en/technical-documentation/data-sheets/MAX6070-MAX6071.pdf
MAX6071AAUT41+T	Low-Noise, High-Precision Series Voltage Reference, 4.096V, ±0.04% initial accuracy, SOT-23-6	https://www.analog.com/media/en/technical-documentation/data-sheets/MAX6070-MAX6071.pdf
MAX6071AAUT50+T	Low-Noise, High-Precision Series Voltage Reference, 5V, ±0.04% initial accuracy, SOT-23-6	https://www.analog.com/media/en/technical-documentation/data-sheets/MAX6070-MAX6071.pdf
MAX6071BAUT12+T	Low-Noise, High-Precision Series Voltage Reference, 1.25V, ±0.08% initial accuracy, SOT-23-6	https://www.analog.com/media/en/technical-documentation/data-sheets/MAX6070-MAX6071.pdf
MAX6071BAUT18+T	Low-Noise, High-Precision Series Voltage Reference, 1.8V, ±0.08% initial accuracy, SOT-23-6	https://www.analog.com/media/en/technical-documentation/data-sheets/MAX6070-MAX6071.pdf
MAX6071BAUT21+T	Low-Noise, High-Precision Series Voltage Reference, 2.048V, ±0.08% initial accuracy, SOT-23-6	https://www.analog.com/media/en/technical-documentation/data-sheets/MAX6070-MAX6071.pdf
MAX6071BAUT25+T	Low-Noise, High-Precision Series Voltage Reference, 2.5V, ±0.08% initial accuracy, SOT-23-6	https://www.analog.com/media/en/technical-documentation/data-sheets/MAX6070-MAX6071.pdf
MAX6071BAUT25V+T	Low-Noise, High-Precision Series Voltage Reference, 2.5V, ±0.08% initial accuracy, SOT-23-6	https://www.analog.com/media/en/technical-documentation/data-sheets/MAX6070-MAX6071.pdf
MAX6071BAUT30+T	Low-Noise, High-Precision Series Voltage Reference, 3V, ±0.08% initial accuracy, SOT-23-6	https://www.analog.com/media/en/technical-documentation/data-sheets/MAX6070-MAX6071.pdf
MAX6071BAUT33+T	Low-Noise, High-Precision Series Voltage Reference, 3.3V, ±0.08% initial accuracy, SOT-23-6	https://www.analog.com/media/en/technical-documentation/data-sheets/MAX6070-MAX6071.pdf
MAX6071BAUT41+T	Low-Noise, High-Precision Series Voltage Reference, 4.096V, ±0.08% initial accuracy, SOT-23-6	https://www.analog.com/media/en/technical-documentation/data-sheets/MAX6070-MAX6071.pdf
MAX6071BAUT50+T	Low-Noise, High-Precision Series Voltage Reference, 5V, ±0.08% initial accuracy, SOT-23-6	https://www.analog.com/media/en/technical-documentation/data-sheets/MAX6070-MAX6071.pdf
MAX6101	Low-dropout high current voltage reference, 1.250V, ±0.4% accuracy, SOT-23	http://datasheets.maximintegrated.com/en/ds/MAX6100-MAX6107.pdf
MAX6102	Low-dropout high current voltage reference, 2.500V, ±0.4% accuracy, SOT-23	http://datasheets.maximintegrated.com/en/ds/MAX6100-MAX6107.pdf
MAX6103	Low-dropout high current voltage reference, 3.000V, ±0.4% accuracy, SOT-23	http://datasheets.maximintegrated.com/en/ds/MAX6100-MAX6107.pdf
MAX6104	Low-dropout high current voltage reference, 4.096V, ±0.4% accuracy, SOT-23	http://datasheets.maximintegrated.com/en/ds/MAX6100-MAX6107.pdf
MAX6105	Low-dropout high current voltage reference, 5.000V, ±0.4% accuracy, SOT-23	http://datasheets.maximintegrated.com/en/ds/MAX6100-MAX6107.pdf
MAX6106	Low-dropout high current voltage reference, 2.048V, ±0.4% accuracy, SOT-23	http://datasheets.maximintegrated.com/en/ds/MAX6100-MAX6107.pdf
MAX6107	Low-dropout high current voltage reference, 4.500V, ±0.4% accuracy, SOT-23	http://datasheets.maximintegrated.com/en/ds/MAX6100-MAX6107.pdf
MAX6225	1ppm/°C Low-Noise Precision +2.5V Voltage Reference, SO-8/DIP-8	http://datasheets.maximintegrated.com/en/ds/MAX6225-MAX6250.pdf
MAX6241	1ppm/°C Low-Noise Precision +4.096V Voltage Reference, SO-8/DIP-8	http://datasheets.maximintegrated.com/en/ds/MAX6225-MAX6250.pdf
MAX6250	1ppm/°C Low-Noise Precision +5V Voltage Reference, SO-8/DIP-8	http://datasheets.maximintegrated.com/en/ds/MAX6225-MAX6250.pdf
MAX6325	0.5ppm/°C Low-Noise +2.5V Voltage Reference, SO-8/DIP-8	http://datasheets.maximintegrated.com/en/ds/MAX6325-MAX6350.pdf
MAX6341	0.5ppm/°C Low-Noise +4.096V Voltage Reference, SO-8/DIP-8	http://datasheets.maximintegrated.com/en/ds/MAX6325-MAX6350.pdf
MAX872	10µA Low-Dropout Precision Voltage Reference, SO-8/DIP-8	https://pdfserv.maximintegrated.com/en/ds/MAX872-MAX874.pdf
MCP1501-12xCH	1.25V, 0.1%, 20mA, Precision Voltage Reference, SOT-23-6	http://ww1.microchip.com/downloads/en/DeviceDoc/20005474E.pdf
MCP1501-12xRW	1.25V, 0.1%, 20mA, Precision Voltage Reference, WDFN-8	http://ww1.microchip.com/downloads/en/DeviceDoc/20005474E.pdf
MCP1501-12xSN	1.25V, 0.1%, 20mA, Precision Voltage Reference, SOIC-8	http://ww1.microchip.com/downloads/en/DeviceDoc/20005474E.pdf
MCP1501-18xCH	1.8V, 0.1%, 20mA, Precision Voltage Reference, SOT-23-6	http://ww1.microchip.com/downloads/en/DeviceDoc/20005474E.pdf
MCP1501-18xRW	1.8V, 0.1%, 20mA, Precision Voltage Reference, WDFN-8	http://ww1.microchip.com/downloads/en/DeviceDoc/20005474E.pdf
MCP1501-18xSN	1.8V, 0.1%, 20mA, Precision Voltage Reference, SOIC-8	http://ww1.microchip.com/downloads/en/DeviceDoc/20005474E.pdf
MCP1501-20xCH	2.048V, 0.1%, 20mA, Precision Voltage Reference, SOT-23-6	http://ww1.microchip.com/downloads/en/DeviceDoc/20005474E.pdf
MCP1501-20xRW	2.048V, 0.1%, 20mA, Precision Voltage Reference, WDFN-8	http://ww1.microchip.com/downloads/en/DeviceDoc/20005474E.pdf
MCP1501-20xSN	2.048V, 0.1%, 20mA, Precision Voltage Reference, SOIC-8	http://ww1.microchip.com/downloads/en/DeviceDoc/20005474E.pdf
MCP1501-25xCH	2.5V, 0.1%, 20mA, Precision Voltage Reference, SOT-23-6	http://ww1.microchip.com/downloads/en/DeviceDoc/20005474E.pdf
MCP1501-25xRW	2.5V, 0.1%, 20mA, Precision Voltage Reference, WDFN-8	http://ww1.microchip.com/downloads/en/DeviceDoc/20005474E.pdf
MCP1501-25xSN	2.5V, 0.1%, 20mA, Precision Voltage Reference, SOIC-8	http://ww1.microchip.com/downloads/en/DeviceDoc/20005474E.pdf
MCP1501-30xCH	3V, 0.1%, 20mA, Precision Voltage Reference, SOT-23-6	http://ww1.microchip.com/downloads/en/DeviceDoc/20005474E.pdf
MCP1501-30xRW	3V, 0.1%, 20mA, Precision Voltage Reference, WDFN-8	http://ww1.microchip.com/downloads/en/DeviceDoc/20005474E.pdf
MCP1501-30xSN	3V, 0.1%, 20mA, Precision Voltage Reference, SOIC-8	http://ww1.microchip.com/downloads/en/DeviceDoc/20005474E.pdf
MCP1501-33xCH	3.3V, 0.1%, 20mA, Precision Voltage Reference, SOT-23-6	http://ww1.microchip.com/downloads/en/DeviceDoc/20005474E.pdf
MCP1501-33xRW	3.3V, 0.1%, 20mA, Precision Voltage Reference, WDFN-8	http://ww1.microchip.com/downloads/en/DeviceDoc/20005474E.pdf
MCP1501-33xSN	3.3V, 0.1%, 20mA, Precision Voltage Reference, SOIC-8	http://ww1.microchip.com/downloads/en/DeviceDoc/20005474E.pdf
MCP1501-40xCH	4.096V, 0.1%, 20mA, Precision Voltage Reference, SOT-23-6	http://ww1.microchip.com/downloads/en/DeviceDoc/20005474E.pdf
MCP1501-40xRW	4.096V, 0.1%, 20mA, Precision Voltage Reference, WDFN-8	http://ww1.microchip.com/downloads/en/DeviceDoc/20005474E.pdf
MCP1501-40xSN	4.096V, 0.1%, 20mA, Precision Voltage Reference, SOIC-8	http://ww1.microchip.com/downloads/en/DeviceDoc/20005474E.pdf
MCP1541-TO	4.096V Voltage Reference, TO-92	http://ww1.microchip.com/downloads/en/devicedoc/21653b.pdf
MCP1541-TT	4.096V Voltage Reference, SOT-23	http://ww1.microchip.com/downloads/en/devicedoc/21653b.pdf
REF01CP	10V ±100mV Precision Voltage Reference, PDIP-8	https://www.analog.com/media/en/technical-documentation/data-sheets/REF01_02_03.pdf
REF01CS	10V ±100mV Precision Voltage Reference, SO-8	https://www.analog.com/media/en/technical-documentation/data-sheets/REF01_02_03.pdf
REF01EZ	10V ±30mV Precision Voltage Reference, CERDIP-8	https://www.analog.com/media/en/technical-documentation/data-sheets/REF01_02_03.pdf
REF01HP	10V ±50mV Precision Voltage Reference, PDIP-8	https://www.analog.com/media/en/technical-documentation/data-sheets/REF01_02_03.pdf
REF01HZ	10V ±50mV Precision Voltage Reference, CERDIP-8	https://www.analog.com/media/en/technical-documentation/data-sheets/REF01_02_03.pdf
REF02AU	5V ±15mV Precision Voltage Reference, SO-8	http://www.ti.com/lit/ds/symlink/ref02.pdf
REF02AZ	5V ±15mV Precision Voltage Reference, CERDIP-8	https://www.analog.com/media/en/technical-documentation/data-sheets/REF01_02_03.pdf
REF02BP	5V ±10mV Precision Voltage Reference, PDIP-8	http://www.ti.com/lit/ds/symlink/ref02.pdf
REF02BU	5V ±10mV Precision Voltage Reference, SO-8	http://www.ti.com/lit/ds/symlink/ref02.pdf
REF02CP	5V ±50mV Precision Voltage Reference, PDIP-8	https://www.analog.com/media/en/technical-documentation/data-sheets/REF01_02_03.pdf
REF02CS	5V ±50mV Precision Voltage Reference, SO-8	https://www.analog.com/media/en/technical-documentation/data-sheets/REF01_02_03.pdf
REF02EZ	5V ±15mV Precision Voltage Reference, CERDIP-8	https://www.analog.com/media/en/technical-documentation/data-sheets/REF01_02_03.pdf
REF02HP	5V ±25mV Precision Voltage Reference, PDIP-8	https://www.analog.com/media/en/technical-documentation/data-sheets/REF01_02_03.pdf
REF02HS	5V ±25mV Precision Voltage Reference, SO-8	https://www.analog.com/media/en/technical-documentation/data-sheets/REF01_02_03.pdf
REF02HZ	5V ±25mV Precision Voltage Reference, CERDIP-8	https://www.analog.com/media/en/technical-documentation/data-sheets/REF01_02_03.pdf
REF02Z	5V ±25mV Precision Voltage Reference, CERDIP-8	https://www.analog.com/media/en/technical-documentation/data-sheets/REF01_02_03.pdf
REF03GP	2.5V ±15mV Precision Voltage Reference, PDIP-8	https://www.analog.com/media/en/technical-documentation/data-sheets/REF01_02_03.pdf
REF03GS	2.5V ±15mV Precision Voltage Reference, SO-8	https://www.analog.com/media/en/technical-documentation/data-sheets/REF01_02_03.pdf
REF102BP	10V ±5mV Precision Voltage Reference, PDIP-8	http://www.ti.com/lit/ds/symlink/ref102.pdf
REF102BU	10V ±5mV Precision Voltage Reference, SO-8	http://www.ti.com/lit/ds/symlink/ref02.pdf
REF102CP	10V ±2.5mV Precision Voltage Reference, PDIP-8	http://www.ti.com/lit/ds/symlink/ref102.pdf
REF102CU	10V ±2.5mV Precision Voltage Reference, SO-8	http://www.ti.com/lit/ds/symlink/ref02.pdf
REF192	Precision voltage references 2.5V, DIP-8/SO-8/TSSOP-8	https://www.analog.com/static/imported-files/data_sheets/REF19xSeries.pdf
REF193	Precision voltage references 3V, DIP-8/SO-8/TSSOP-8	https://www.analog.com/static/imported-files/data_sheets/REF19xSeries.pdf
REF194	Precision voltage references 4.5V, DIP-8/SO-8/TSSOP-8	https://www.analog.com/static/imported-files/data_sheets/REF19xSeries.pdf
REF195	Precision voltage references 5V, DIP-8/SO-8/TSSOP-8	https://www.analog.com/static/imported-files/data_sheets/REF19xSeries.pdf
REF196	Precision voltage references 3.3V, DIP-8/SO-8/TSSOP-8	https://www.analog.com/static/imported-files/data_sheets/REF19xSeries.pdf
REF198	Precision voltage references 4.096V, DIP-8/SO-8/TSSOP-8	https://www.analog.com/static/imported-files/data_sheets/REF19xSeries.pdf
REF2030	3.0V Low-Drift, Low-Power, Dual-Output, VREF and VREF / 2 Voltage Reference, SOT-23-5	https://www.ti.com/lit/ds/symlink/ref2033.pdf
REF2033	3.3V Low-Drift, Low-Power, Dual-Output, VREF and VREF / 2 Voltage Reference, SOT-23-5	https://www.ti.com/lit/ds/symlink/ref2033.pdf
REF2041	4.096V Low-Drift, Low-Power, Dual-Output, VREF and VREF / 2 Voltage Reference, SOT-23-5	https://www.ti.com/lit/ds/symlink/ref2033.pdf
REF3020	2.048V 50-ppm/°C Max, 50-μA, CMOS Voltage Reference, SOT-23-3	http://www.ti.com/lit/ds/symlink/ref3033.pdf
REF3025	2.500V 50-ppm/°C Max, 50-μA, CMOS Voltage Reference, SOT-23-3	http://www.ti.com/lit/ds/symlink/ref3033.pdf
REF3030	3.0V 50-ppm/°C Max, 50-μA, CMOS Voltage Reference, SOT-23-3	http://www.ti.com/lit/ds/symlink/ref3033.pdf
REF3033	3.3V 50-ppm/°C Max, 50-μA, CMOS Voltage Reference, SOT-23-3	http://www.ti.com/lit/ds/symlink/ref3033.pdf
REF3040	4.096V 50-ppm/°C Max, 50-μA, CMOS Voltage Reference, SOT-23-3	http://www.ti.com/lit/ds/symlink/ref3033.pdf
REF3220AMDBVREP	2.048V 100μA Micropower Precision Voltage Reference, SOT-23-6	http://www.ti.com/lit/ds/symlink/ref3240-ep.pdf
REF3225AMDBVREP	2.5V 100μA Micropower Precision Voltage Reference, SOT-23-6	http://www.ti.com/lit/ds/symlink/ref3240-ep.pdf
REF3230AMDBVREP	3V 100μA Micropower Precision Voltage Reference, SOT-23-6	http://www.ti.com/lit/ds/symlink/ref3240-ep.pdf
REF3233AMDBVREP	3.3V 100μA Micropower Precision Voltage Reference, SOT-23-6	http://www.ti.com/lit/ds/symlink/ref3240-ep.pdf
REF3240AMDBVREP	4.096V 100μA Micropower Precision Voltage Reference, SOT-23-6	http://www.ti.com/lit/ds/symlink/ref3240-ep.pdf
REF35120QDBVR	1.2V, Ultra Low-Power, High-Precision Voltage Reference, SOT-23-6	https://www.ti.com/lit/ds/symlink/ref35.pdf
REF35125QDBVR	1.25V, Ultra Low-Power, High-Precision Voltage Reference, SOT-23-6	https://www.ti.com/lit/ds/symlink/ref35.pdf
REF35160QDBVR	1.6V, Ultra Low-Power, High-Precision Voltage Reference, SOT-23-6	https://www.ti.com/lit/ds/symlink/ref35.pdf
REF35170QDBVR	1.7V, Ultra Low-Power, High-Precision Voltage Reference, SOT-23-6	https://www.ti.com/lit/ds/symlink/ref35.pdf
REF35180QDBVR	1.8V, Ultra Low-Power, High-Precision Voltage Reference, SOT-23-6	https://www.ti.com/lit/ds/symlink/ref35.pdf
REF35205QDBVR	2.048V, Ultra Low-Power, High-Precision Voltage Reference, SOT-23-6	https://www.ti.com/lit/ds/symlink/ref35.pdf
REF35250QDBVR	2.5V, Ultra Low-Power, High-Precision Voltage Reference, SOT-23-6	https://www.ti.com/lit/ds/symlink/ref35.pdf
REF35300QDBVR	3.0V, Ultra Low-Power, High-Precision Voltage Reference, SOT-23-6	https://www.ti.com/lit/ds/symlink/ref35.pdf
REF35330QDBVR	3.3V, Ultra Low-Power, High-Precision Voltage Reference, SOT-23-6	https://www.ti.com/lit/ds/symlink/ref35.pdf
REF35360QDBVR	3.6V, Ultra Low-Power, High-Precision Voltage Reference, SOT-23-6	https://www.ti.com/lit/ds/symlink/ref35.pdf
REF35409QDBVR	4.096V, Ultra Low-Power, High-Precision Voltage Reference, SOT-23-6	https://www.ti.com/lit/ds/symlink/ref35.pdf
REF35500QDBVR	5.0V, Ultra Low-Power, High-Precision Voltage Reference, SOT-23-6	https://www.ti.com/lit/ds/symlink/ref35.pdf
REF5010AD	10V 0.1% 10mA Low Noise Precision Voltage Reference, SO-8	https://www.ti.com/lit/ds/symlink/ref5030a-q1.pdf
REF5010ADGK	10V 0.1% 10mA Low Noise Precision Voltage Reference, MSOP-8	https://www.ti.com/lit/ds/symlink/ref5030a-q1.pdf
REF5010ID	10V 0.05% 10mA Low Noise Precision Voltage Reference, SO-8	https://www.ti.com/lit/ds/symlink/ref50.pdf
REF5010IDGK	10V 0.05% 10mA Low Noise Precision Voltage Reference, MSOP-8	https://www.ti.com/lit/ds/symlink/ref50.pdf
REF5020ID	2.048V 0.05% 10mA Low Noise Precision Voltage Reference, SO-8	https://www.ti.com/lit/ds/symlink/ref50.pdf
REF5020IDGK	2.048V 0.05% 10mA Low Noise Precision Voltage Reference, MSOP-8	https://www.ti.com/lit/ds/symlink/ref50.pdf
REF5025AD	2.5V 0.1% 10mA Low Noise Precision Voltage Reference, SO-8	https://www.ti.com/lit/ds/symlink/ref5030a-q1.pdf
REF5025ADGK	2.5V 0.1% 10mA Low Noise Precision Voltage Reference, MSOP-8	https://www.ti.com/lit/ds/symlink/ref5030a-q1.pdf
REF5025ID	2.5V 0.05% 10mA Low Noise Precision Voltage Reference, SO-8	https://www.ti.com/lit/ds/symlink/ref50.pdf
REF5025IDGK	2.5V 0.05% 10mA Low Noise Precision Voltage Reference, MSOP-8	https://www.ti.com/lit/ds/symlink/ref50.pdf
REF5030AD	3V 0.1% 10mA Low Noise Precision Voltage Reference, SO-8	https://www.ti.com/lit/ds/symlink/ref5030a-q1.pdf
REF5030ADGK	3V 0.1% 10mA Low Noise Precision Voltage Reference, MSOP-8	https://www.ti.com/lit/ds/symlink/ref5030a-q1.pdf
REF5030ID	3V 0.05% 10mA Low Noise Precision Voltage Reference, SO-8	https://www.ti.com/lit/ds/symlink/ref50.pdf
REF5030IDGK	3V 0.05% 10mA Low Noise Precision Voltage Reference, MSOP-8	https://www.ti.com/lit/ds/symlink/ref50.pdf
REF5040AD	4.096V 0.1% 10mA Low Noise Precision Voltage Reference, SO-8	https://www.ti.com/lit/ds/symlink/ref5030a-q1.pdf
REF5040ADGK	4.096V 0.1% 10mA Low Noise Precision Voltage Reference, MSOP-8	https://www.ti.com/lit/ds/symlink/ref5030a-q1.pdf
REF5040ID	4.096V 0.05% 10mA Low Noise Precision Voltage Reference, SO-8	https://www.ti.com/lit/ds/symlink/ref50.pdf
REF5040IDGK	4.096V 0.05% 10mA Low Noise Precision Voltage Reference, MSOP-8	https://www.ti.com/lit/ds/symlink/ref50.pdf
REF5045AD	4.5V 0.1% 10mA Low Noise Precision Voltage Reference, SO-8	https://www.ti.com/lit/ds/symlink/ref5030a-q1.pdf
REF5045ADGK	4.5V 0.1% 10mA Low Noise Precision Voltage Reference, MSOP-8	https://www.ti.com/lit/ds/symlink/ref5030a-q1.pdf
REF5045ID	4.5V 0.05% 10mA Low Noise Precision Voltage Reference, SO-8	https://www.ti.com/lit/ds/symlink/ref50.pdf
REF5045IDGK	4.5V 0.05% 10mA Low Noise Precision Voltage Reference, MSOP-8	https://www.ti.com/lit/ds/symlink/ref50.pdf
REF5050AD	5V 0.1% 10mA Low Noise Precision Voltage Reference, SO-8	https://www.ti.com/lit/ds/symlink/ref5030a-q1.pdf
